2018,1,12,12,861,0.8,18,18.01,21.2
2018,1,12,13,838,0.8,179,16.46,22
2018,1,12,14,743,0.9,347,16.11,22.1
2018,1,12,15,580,0.9,348,16.55,21.5
2018,1,12,16,366,0.8,177,19.11,19.2
2018,1,12,17,133,0.6,4,28.34,17.5
2018,1,12,18,0,0.2,180,39.94,12.7
2018,1,12,19,0,0.5,347,42.22,11.3
2018,1,12,20,0,0.7,342,45.74,10
2018,1,12,21,0,0.6,330,47.6,9.1
2018,1,12,22,0,0.5,312,48.56,8.4
2018,1,12,23,0,0.5,300,48.79,7.9
2018,1,13,0,0,0.6,295,48.61,7.5
2018,1,13,1,0,0.7,293,48.84,7
2018,1,13,2,0,0.8,293,49.18,6.5
2018,1,13,3,0,0.8,297,50.41,5.9
2018,1,13,4,0,0.7,304,52.33,5.3
2018,1,13,5,0,0.6,319,53.84,4.9
2018,1,13,6,0,0.5,341,53.95,4.9
2018,1,13,7,41,0.7,185,45.43,7.6
2018,1,13,8,267,1.3,22,34.48,12.4
2018,1,13,9,502,1.8,27,21.39,16.4
2018,1,13,10,696,2.2,28,14.58,18.9
2018,1,13,11,820,2.3,29,12.89,20.4
2018,1,13,12,870,2.3,30,12.66,21.2
2018,1,13,13,845,2.2,31,13.05,21.3
2018,1,13,14,742,2.2,31,13.83,20.9
2018,1,13,15,576,2.3,31,15.57,19.7
2018,1,13,16,360,2.3,31,19.67,17
2018,1,13,17,129,2.3,32,28.6,15.1
2018,1,13,18,0,1.9,34,46.43,9
2018,1,13,19,0,1.9,38,53.99,7.3
2018,1,13,20,0,1.9,45,60.23,5.8
2018,1,13,21,0,1.8,54,65.98,4.4
2018,1,13,22,0,1.5,62,69.89,3.3
2018,1,13,23,0,1.1,66,72.99,2.3
2018,1,14,0,0,0.8,73,74.67,1.6
2018,1,14,1,0,0.7,77,73.95,1.2
2018,1,14,2,0,0.7,68,72.02,0.9
2018,1,14,3,0,0.7,56,69.87,0.7
2018,1,14,4,0,0.8,50,67.98,0.6
2018,1,14,5,0,0.8,48,67.85,0.3
2018,1,14,6,0,1,50,65.95,0.5
2018,1,14,7,19,1.4,52,57.85,2.3
2018,1,14,8,163,1.7,51,44.49,6.3
2018,1,14,9,495,1.8,46,33.16,10.9
2018,1,14,10,684,1.9,41,24.64,14.9
2018,1,14,11,810,2,36,18.99,17.6
2018,1,14,12,854,2.1,32,17.26,18.9
2018,1,14,13,824,2.1,29,16.99,19.4
2018,1,14,14,716,2.1,25,17.41,19.2
2018,1,14,15,546,2.1,21,18.63,18.4
2018,1,14,16,340,1.9,19,22.26,16.1
2018,1,14,17,120,1.7,19,31.41,14.4
2018,1,14,18,0,1,20,48.88,8.7
2018,1,14,19,0,0.8,27,56.32,7.1
2018,1,14,20,0,0.6,36,62.97,5.9
2018,1,14,21,0,0.5,52,68.28,5
2018,1,14,22,0,0.4,95,71.21,4.4
2018,1,14,23,0,0.3,145,72.88,3.6
2018,1,15,0,0,0.3,120,71.27,2.9
2018,1,15,1,0,0.3,58,67.07,2.3
2018,1,15,2,0,0.3,197,60.98,1.9
2018,1,15,3,0,0.3,201,54.79,1.6
2018,1,15,4,0,0.3,52,49.13,1.5
2018,1,15,5,0,0.3,44,44.62,1.4
2018,1,15,6,0,0.3,196,39.58,2
2018,1,15,7,40,0.4,273,32.53,5
2018,1,15,8,262,0.6,181,26.6,9.7
2018,1,15,9,499,0.9,179,17.49,14.4
2018,1,15,10,694,1.1,189,12.48,17.9
2018,1,15,11,827,1.1,206,11.18,19.9
2018,1,15,12,880,1.1,228,10.49,21.1
2018,1,15,13,858,1.1,247,10.36,21.4
2018,1,15,14,762,1.2,262,10.77,21.1
2018,1,15,15,598,1.1,276,11.8,20.1
2018,1,15,16,378,0.8,297,14.59,17.6
2018,1,15,17,141,0.6,310,22.06,15.8
2018,1,15,18,0,0.3,289,38.2,10
2018,1,15,19,0,0.4,274,41.19,9.3
2018,1,15,20,0,0.5,294,42.99,8.5
2018,1,15,21,0,0.6,286,46,7.6
2018,1,15,22,0,0.7,272,46.56,7.1
2018,1,15,23,0,0.8,264,45.04,6.9
2018,1,16,0,0,0.9,259,42.25,6.8
2018,1,16,1,0,1,258,40.68,6.3
2018,1,16,2,0,1.1,264,39.68,5.7
2018,1,16,3,0,1.1,273,39.87,5
2018,1,16,4,0,1.1,283,40.4,4.5
2018,1,16,5,0,1,295,40.01,4.4
2018,1,16,6,0,0.9,309,38.63,4.7
2018,1,16,7,38,0.8,327,33.99,7.1
2018,1,16,8,256,1,347,29.01,11.4
2018,1,16,9,490,1.1,355,20.41,15.6
2018,1,16,10,684,1.2,355,14.54,18.5
2018,1,16,11,811,1.3,358,12.59,20.2
2018,1,16,12,869,1.4,182,11.86,21.2
2018,1,16,13,848,1.4,7,12.22,21.4
2018,1,16,14,748,1.5,10,13.49,21
2018,1,16,15,581,1.7,14,15.9,19.8
2018,1,16,16,367,1.9,22,20.54,17.4
2018,1,16,17,136,2,27,30.59,15.8
2018,1,16,18,0,1.9,35,51.79,9.9
2018,1,16,19,0,1.9,44,61.5,8.2
2018,1,16,20,0,1.7,55,68.06,7.3
