Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Speed,Wind Direction,Relative Humidity,Temperature,Pressure,
2019,10,26,11,30,423,315,683,0.7,139,62.11,19.8,784,N/A
2019,10,26,12,30,424,350,721,0.5,146,59.09,20.4,783,N/A
2019,10,26,13,30,411,115,504,0.5,174,59.81,20.2,783,N/A
2019,10,26,14,30,180,12,188,0.4,220,63.37,19.4,783,N/A
2019,10,26,15,30,123,6,126,0.4,299,67.63,18.5,783,N/A
2019,10,26,16,30,91,7,93,0.4,185,73.36,17.4,783,N/A
2019,10,26,17,30,13,0,13,0.4,17,77.73,16.9,784,N/A
2019,10,26,18,30,0,0,0,0.3,7,86.77,15.5,784,N/A
2019,10,26,19,30,0,0,0,0.4,180,88.46,15,785,N/A
2019,10,26,20,30,0,0,0,0.3,350,89,14.6,785,N/A
2019,10,26,21,30,0,0,0,0.2,318,89.23,14.2,785,N/A
2019,10,26,22,30,0,0,0,0.3,271,89.78,13.8,785,N/A
2019,10,26,23,30,0,0,0,0.4,242,89,13.6,785,N/A
2019,10,27,0,30,0,0,0,0.4,231,89.22,13.3,785,N/A
2019,10,27,1,30,0,0,0,0.4,230,89.6,12.9,784,N/A
2019,10,27,2,30,0,0,0,0.4,232,90.02,12.5,784,N/A
2019,10,27,3,30,0,0,0,0.3,241,89.77,12.2,784,N/A
2019,10,27,4,30,0,0,0,0.3,265,89.03,12,784,N/A
2019,10,27,5,30,0,0,0,0.4,287,87.67,11.9,784,N/A
2019,10,27,6,30,2,10,2,0.4,298,83.39,12.3,785,N/A
2019,10,27,7,30,76,173,111,0.5,317,77.83,14.2,785,N/A
2019,10,27,8,30,114,606,368,0.7,171,70.2,17,786,N/A
2019,10,27,9,30,123,780,594,0.9,18,60.74,19.5,786,N/A
2019,10,27,10,30,147,819,754,1,30,51.9,21.2,785,N/A
2019,10,27,11,30,190,792,842,1,38,49.47,22.2,785,N/A
2019,10,27,12,30,245,701,837,1,42,49.94,22.4,784,N/A
2019,10,27,13,30,260,644,777,0.8,37,52.53,21.9,783,N/A
2019,10,27,14,30,305,126,394,0.7,25,57.22,20.9,783,N/A
2019,10,27,15,30,260,264,405,0.7,16,63.04,19.8,783,N/A
2019,10,27,16,30,48,15,53,0.7,11,70.24,18.6,784,N/A
2019,10,27,17,30,10,0,10,0.7,10,76.46,18,784,N/A
2019,10,27,18,30,0,0,0,0.5,15,87.55,16.3,784,N/A
2019,10,27,19,30,0,0,0,0.5,18,90.31,15.8,785,N/A
2019,10,27,20,30,0,0,0,0.5,23,91.95,15.4,785,N/A
2019,10,27,21,30,0,0,0,0.4,24,92.66,15.1,785,N/A
2019,10,27,22,30,0,0,0,0.4,27,92.59,14.9,785,N/A
2019,10,27,23,30,0,0,0,0.3,30,92.58,14.7,785,N/A
2019,10,28,0,30,0,0,0,0.3,30,92.62,14.5,785,N/A
2019,10,28,1,30,0,0,0,0.3,28,92.12,14.4,784,N/A
2019,10,28,2,30,0,0,0,0.3,28,92.75,14.1,784,N/A
2019,10,28,3,30,0,0,0,0.3,30,92.81,13.9,784,N/A
2019,10,28,4,30,0,0,0,0.2,30,92.79,13.7,784,N/A
2019,10,28,5,30,0,0,0,0.2,193,92.85,13.5,784,N/A
2019,10,28,6,30,1,2,1,0.3,330,90.7,13.7,785,N/A
2019,10,28,7,30,71,101,91,0.5,297,86.67,14.9,785,N/A
2019,10,28,8,30,147,414,320,0.7,300,80.85,17,785,N/A
2019,10,28,9,30,159,684,570,0.8,320,69.36,19.4,786,N/A
2019,10,28,10,30,176,761,738,0.9,338,58.35,21.2,785,N/A
2019,10,28,11,30,209,757,830,1,346,54.8,21.9,785,N/A
2019,10,28,12,30,248,708,844,1,345,54.81,21.9,784,N/A
2019,10,28,13,30,255,666,788,1,341,57.13,21.4,783,N/A
2019,10,28,14,30,313,300,523,1,337,60.29,20.8,783,N/A
2019,10,28,15,30,206,64,241,1,337,64.98,19.9,783,N/A
2019,10,28,16,30,137,50,154,0.8,337,71.86,18.8,783,N/A
2019,10,28,17,30,19,1,19,0.7,336,78.34,18.2,783,N/A
2019,10,28,18,30,0,0,0,0.4,176,88.34,16.7,784,N/A
2019,10,28,19,30,0,0,0,0.3,179,89.87,16.4,784,N/A
2019,10,28,20,30,0,0,0,0.3,348,91.02,16.1,784,N/A
2019,10,28,21,30,0,0,0,0.3,335,91.93,15.8,785,N/A
2019,10,28,22,30,0,0,0,0.3,334,92.55,15.5,785,N/A
2019,10,28,23,30,0,0,0,0.4,337,92.51,15.3,784,N/A
2019,10,29,0,30,0,0,0,0.5,337,92.71,15.1,784,N/A
2019,10,29,1,30,0,0,0,0.6,336,93.4,14.8,783,N/A
2019,10,29,2,30,0,0,0,0.6,338,93.01,14.7,783,N/A
2019,10,29,3,30,0,0,0,0.7,340,92.98,14.6,783,N/A
2019,10,29,4,30,0,0,0,0.8,343,93.06,14.5,783,N/A
2019,10,29,5,30,0,0,0,0.8,349,92.99,14.4,783,N/A
2019,10,29,6,30,1,0,1,0.8,348,92.18,14.4,784,N/A
2019,10,29,7,30,75,40,83,1,342,90.14,14.8,784,N/A
2019,10,29,8,30,177,212,265,1.1,346,88.35,15.4,785,N/A
2019,10,29,9,30,244,405,486,1,179,85.08,16.2,785,N/A
2019,10,29,10,30,170,744,717,0.9,13,78.78,17.3,785,N/A
2019,10,29,11,30,203,742,810,0.7,27,72.38,18.2,784,N/A
2019,10,29,12,30,250,684,824,0.6,111,70.53,18.4,784,N/A
2019,10,29,13,30,276,610,762,0.6,203,71.12,18.2,783,N/A
2019,10,29,14,30,285,438,590,0.7,221,73.06,17.9,783,N/A
2019,10,29,15,30,215,168,306,0.8,222,76.24,17.6,783,N/A
2019,10,29,16,30,75,23,83,0.6,215,80.64,17.2,783,N/A
2019,10,29,17,30,8,0,8,0.6,212,85.24,16.9,783,N/A
2019,10,29,18,30,0,0,0,0.4,199,88.94,15.8,784,N/A
2019,10,29,19,30,0,0,0,0.4,195,89.44,15.5,784,N/A
2019,10,29,20,30,0,0,0,0.5,195,90.38,15.2,785,N/A
2019,10,29,21,30,0,0,0,0.5,198,91.59,14.8,785,N/A
2019,10,29,22,30,0,0,0,0.5,202,92.38,14.5,785,N/A
2019,10,29,23,30,0,0,0,0.5,207,92.62,14.3,785,N/A
2019,10,30,0,30,0,0,0,0.5,213,92.93,14.1,784,N/A
2019,10,30,1,30,0,0,0,0.6,222,92.54,14,784,N/A
2019,10,30,2,30,0,0,0,0.6,232,92.79,13.8,784,N/A
2019,10,30,3,30,0,0,0,0.6,244,92.25,13.7,784,N/A
2019,10,30,4,30,0,0,0,0.7,258,92.82,13.4,784,N/A
2019,10,30,5,30,0,0,0,0.7,270,93,13.1,784,N/A
2019,10,30,6,30,1,0,1,0.9,283,89.57,13.4,785,N/A
2019,10,30,7,30,76,76,91,1.4,294,86.27,14.5,786,N/A
2019,10,30,8,30,166,237,264,1.8,298,80.3,16.5,786,N/A
2019,10,30,9,30,226,320,417,1.9,299,70.45,18.6,786,N/A
2019,10,30,10,30,273,448,601,1.7,298,60.25,20.5,786,N/A
2019,10,30,11,30,246,687,806,1.5,298,56.11,21.4,785,N/A
2019,10,30,12,30,385,321,653,1.3,297,56.31,21.3,785,N/A
2019,10,30,13,30,327,516,737,1.2,296,58.73,20.7,784,N/A
2019,10,30,14,30,313,373,572,1.1,295,62.95,19.9,784,N/A
2019,10,30,15,30,253,252,389,1.1,298,67.97,19,784,N/A
2019,10,30,16,30,153,197,221,0.9,299,73.8,18.1,784,N/A
2019,10,30,17,30,50,54,57,0.8,297,79.77,17.6,784,N/A
2019,10,30,18,30,0,0,0,0.5,304,89.66,16,785,N/A
2019,10,30,19,30,0,0,0,0.6,310,90.87,15.6,785,N/A
2019,10,30,20,30,0,0,0,0.6,317,91.53,15.3,786,N/A
2019,10,30,21,30,0,0,0,0.8,330,91.77,15.1,786,N/A
2019,10,30,22,30,0,0,0,1.1,345,92.49,14.9,785,N/A
2019,10,30,23,30,0,0,0,1.5,181,92.98,14.8,785,N/A
2019,10,31,0,30,0,0,0,1.7,19,92.26,14.9,785,N/A
2019,10,31,1,30,0,0,0,1.7,36,92.58,14.8,785,N/A
2019,10,31,2,30,0,0,0,1.6,48,92.98,14.6,785,N/A
2019,10,31,3,30,0,0,0,1.3,53,93.31,14.3,786,N/A
2019,10,31,4,30,0,0,0,1.2,55,92.59,14,786,N/A
2019,10,31,5,30,0,0,0,1.3,52,91.64,13.9,786,N/A
2019,10,31,6,30,2,7,2,1.6,46,90.51,14.1,787,N/A
2019,10,31,7,30,72,55,83,2.2,43,88.94,14.7,787,N/A
2019,10,31,8,30,78,6,80,2.7,44,86.09,15.4,788,N/A
2019,10,31,9,30,217,58,251,2.8,49,77.64,16.4,788,N/A
2019,10,31,10,30,355,292,568,2.7,53,67.16,17.8,788,N/A
2019,10,31,11,30,412,182,560,2.6,55,60.2,19.1,787,N/A
2019,10,31,12,30,435,273,662,2.4,56,56.64,20,787,N/A
2019,10,31,13,30,372,79,434,2.3,56,55.44,20.4,786,N/A
2019,10,31,14,30,179,716,673,2.2,57,56.68,20.1,786,N/A
2019,10,31,15,30,143,14,151,2.1,56,59.85,19.2,786,N/A
2019,10,31,16,30,80,2,81,1.9,54,65.6,17.8,786,N/A
2019,10,31,17,30,49,198,72,1.7,52,71.32,17,786,N/A
2019,10,31,18,30,0,0,0,1.4,47,86.54,14.1,787,N/A
2019,10,31,19,30,0,0,0,1.4,50,89.74,12.9,788,N/A
2019,10,31,20,30,0,0,0,1.3,54,90.22,12,788,N/A
2019,10,31,21,30,0,0,0,1.1,58,90.85,11.1,788,N/A
2019,10,31,22,30,0,0,0,0.9,61,90.52,10.5,788,N/A
2019,10,31,23,30,0,0,0,0.8,68,90.32,9.9,788,N/A
2019,11,1,0,30,0,0,0,0.7,82,89.79,9.5,788,N/A
2019,11,1,1,30,0,0,0,0.6,101,89.4,9.2,788,N/A
2019,11,1,2,30,0,0,0,0.6,116,89.87,8.9,788,N/A
2019,11,1,3,30,0,0,0,0.6,114,89.86,8.7,788,N/A
2019,11,1,4,30,0,0,0,0.5,100,90.41,8.4,788,N/A
2019,11,1,5,30,0,0,0,0.5,91,90.71,8.2,788,N/A
2019,11,1,6,30,1,4,1,0.6,99,86.57,8.9,788,N/A
2019,11,1,7,30,38,0,38,0.7,104,78.98,11.1,789,N/A
2019,11,1,8,30,149,30,161,0.9,101,69.61,14.7,789,N/A
2019,11,1,9,30,261,65,299,0.9,98,58.08,18.5,789,N/A
2019,11,1,10,30,142,808,729,0.9,86,49.68,21.1,789,N/A
2019,11,1,11,30,291,616,789,0.9,75,46.12,22.6,788,N/A
2019,11,1,12,30,402,456,780,0.8,65,45.8,23.1,787,N/A
2019,11,1,13,30,220,724,790,0.7,52,47.86,22.7,787,N/A
2019,11,1,14,30,152,775,685,0.7,33,51.7,21.7,786,N/A
2019,11,1,15,30,220,101,274,0.7,17,56.52,20.6,786,N/A
2019,11,1,16,30,111,27,120,0.7,10,63.11,19.3,787,N/A
2019,11,1,17,30,31,11,32,0.7,9,69.74,18.6,787,N/A
2019,11,1,18,30,0,0,0,0.7,11,83.25,16.3,788,N/A
2019,11,1,19,30,0,0,0,0.8,14,85.53,15.6,788,N/A
2019,11,1,20,30,0,0,0,0.7,17,86.42,15,789,N/A
2019,11,1,21,30,0,0,0,0.6,21,88.8,14.4,789,N/A
2019,11,1,22,30,0,0,0,0.4,25,88.91,14,789,N/A
2019,11,1,23,30,0,0,0,0.3,23,89.42,13.6,789,N/A
2019,11,2,0,30,0,0,0,0.3,16,89.69,13.2,788,N/A
2019,11,2,1,30,0,0,0,0.4,16,90.94,12.7,788,N/A
2019,11,2,2,30,0,0,0,0.5,26,91.96,12.2,787,N/A
2019,11,2,3,30,0,0,0,0.6,38,92.63,11.7,787,N/A
2019,11,2,4,30,0,0,0,0.6,49,92.84,11.3,787,N/A
2019,11,2,5,30,0,0,0,0.7,59,93.05,10.9,788,N/A
2019,11,2,6,30,1,3,1,0.9,67,89.2,11.2,788,N/A
2019,11,2,7,30,73,348,139,1.3,69,82.32,12.9,788,N/A
2019,11,2,8,30,132,262,238,1.6,71,74.91,15.6,789,N/A
2019,11,2,9,30,173,536,488,2,74,64.94,18.4,789,N/A
2019,11,2,10,30,182,574,598,2.3,76,56.56,20.3,789,N/A
2019,11,2,11,30,305,480,692,2.4,76,52.44,21.3,788,N/A
2019,11,2,12,30,214,15,226,2.5,76,51.13,21.6,787,N/A
2019,11,2,13,30,76,0,76,2.5,75,51.92,21.4,787,N/A
2019,11,2,14,30,209,18,221,2.4,74,55.39,20.5,786,N/A
2019,11,2,15,30,115,1,116,2.3,70,60.11,19.3,786,N/A
2019,11,2,16,30,69,7,71,2.2,64,67.2,17.8,786,N/A
2019,11,2,17,30,25,0,25,2.1,61,72.72,17,787,N/A
2019,11,2,18,30,0,0,0,1.9,48,87.09,14.4,787,N/A
2019,11,2,19,30,0,0,0,2.1,49,89.91,13.4,788,N/A
2019,11,2,20,30,0,0,0,2.1,54,91.12,12.5,788,N/A
2019,11,2,21,30,0,0,0,1.9,59,90.64,11.8,788,N/A
2019,11,2,22,30,0,0,0,1.7,62,89.94,11.3,788,N/A
2019,11,2,23,30,0,0,0,1.7,62,89.75,10.8,788,N/A
2019,11,3,0,30,0,0,0,1.6,58,89.13,10.5,788,N/A
2019,11,3,1,30,0,0,0,1.5,49,89.07,10.2,787,N/A
2019,11,3,2,30,0,0,0,1.4,39,89.14,10,787,N/A
2019,11,3,3,30,0,0,0,1.4,35,88.92,9.9,787,N/A
2019,11,3,4,30,0,0,0,1.3,37,89.52,9.7,787,N/A
2019,11,3,5,30,0,0,0,1.3,41,89.67,9.6,787,N/A
2019,11,3,6,30,0,1,0,1.4,45,87.43,9.9,787,N/A
2019,11,3,7,30,50,0,50,1.8,48,82.18,11.2,788,N/A
2019,11,3,8,30,161,101,202,2.1,56,75.15,13.5,788,N/A
2019,11,3,9,30,230,31,248,2.1,63,64.57,16.3,788,N/A
2019,11,3,10,30,228,254,411,1.8,71,55.55,18.7,788,N/A
2019,11,3,11,30,106,940,860,1.4,76,50.4,20.5,787,N/A
2019,11,3,12,30,125,914,877,1,70,47.99,21.6,786,N/A
2019,11,3,13,30,131,881,820,0.8,45,48.39,21.7,785,N/A
2019,11,3,14,30,346,147,446,0.7,16,50.57,21.2,785,N/A
2019,11,3,15,30,192,485,448,0.7,2,54.67,20.2,785,N/A
2019,11,3,16,30,117,434,262,0.6,1,61.46,18.8,785,N/A
2019,11,3,17,30,48,157,66,0.6,1,68.41,18.1,785,N/A
2019,11,3,18,30,0,0,0,0.4,1,81.6,15.8,786,N/A
2019,11,3,19,30,0,0,0,0.5,4,85.18,15,786,N/A
2019,11,3,20,30,0,0,0,0.4,5,86.98,14.4,787,N/A
2019,11,3,21,30,0,0,0,0.3,175,88.02,13.9,787,N/A
2019,11,3,22,30,0,0,0,0.2,288,88.18,13.6,787,N/A
2019,11,3,23,30,0,0,0,0.2,228,89.27,13.2,786,N/A
2019,11,4,0,30,0,0,0,0.3,237,89.51,13,786,N/A
2019,11,4,1,30,0,0,0,0.3,256,89.72,12.9,786,N/A
2019,11,4,2,30,0,0,0,0.4,276,89.62,12.9,786,N/A
2019,11,4,3,30,0,0,0,0.4,292,90.4,12.7,785,N/A
2019,11,4,4,30,0,0,0,0.4,297,90.89,12.5,786,N/A
2019,11,4,5,30,0,0,0,0.4,290,90.44,12.4,786,N/A
2019,11,4,6,30,0,0,0,0.3,285,87.68,12.7,786,N/A
2019,11,4,7,30,68,352,133,0.4,301,83.47,14.2,787,N/A
2019,11,4,8,30,104,639,360,0.7,331,75.81,16.7,787,N/A
2019,11,4,9,30,124,768,571,1,347,61.75,19.3,787,N/A
2019,11,4,10,30,142,825,734,1.2,352,51.3,21.3,787,N/A
2019,11,4,11,30,157,845,832,1.3,355,47.63,22.3,786,N/A
2019,11,4,12,30,188,783,830,1.2,358,47.11,22.5,785,N/A
2019,11,4,13,30,198,702,745,1.1,182,48.42,22.2,785,N/A
2019,11,4,14,30,196,689,664,1,5,51.54,21.4,784,N/A
2019,11,4,15,30,210,496,471,0.9,8,55.47,20.5,784,N/A
2019,11,4,16,30,141,176,199,0.7,10,61.03,19.5,785,N/A
2019,11,4,17,30,33,12,34,0.6,12,68.07,18.8,785,N/A
2019,11,4,18,30,0,0,0,0.3,33,79.51,16.9,785,N/A
2019,11,4,19,30,0,0,0,0.4,59,80.03,16.3,786,N/A
2019,11,4,20,30,0,0,0,0.4,78,81.13,15.7,787,N/A
2019,11,4,21,30,0,0,0,0.4,87,82.6,15.2,787,N/A
2019,11,4,22,30,0,0,0,0.3,87,84.64,14.7,787,N/A
2019,11,4,23,30,0,0,0,0.2,77,85.72,14.4,787,N/A
2019,11,5,0,30,0,0,0,0.2,56,87.45,14,786,N/A
2019,11,5,1,30,0,0,0,0.1,186,88.71,13.7,786,N/A
2019,11,5,2,30,0,0,0,0.1,307,89.24,13.5,786,N/A
2019,11,5,3,30,0,0,0,0.2,291,89.54,13.3,786,N/A
2019,11,5,4,30,0,0,0,0.3,319,89.62,13.1,786,N/A
2019,11,5,5,30,0,0,0,0.4,174,89.89,12.9,786,N/A
2019,11,5,6,30,0,0,0,0.5,22,87.86,13.1,787,N/A
2019,11,5,7,30,83,210,122,0.8,37,84.87,14.3,787,N/A
2019,11,5,8,30,150,477,340,1.1,39,79.81,16.3,788,N/A
2019,11,5,9,30,184,629,548,1.3,42,70.61,18.4,788,N/A
2019,11,5,10,30,194,726,713,1.5,47,60.93,20.4,788,N/A
2019,11,5,11,30,180,804,820,1.6,53,54.98,21.7,787,N/A
2019,11,5,12,30,160,848,853,1.7,57,52.32,22.2,786,N/A
2019,11,5,13,30,249,448,597,1.8,60,51.28,22.2,785,N/A
2019,11,5,14,30,180,657,624,1.8,58,52.62,21.7,785,N/A
2019,11,5,15,30,119,8,123,1.7,54,56.34,20.7,785,N/A
2019,11,5,16,30,57,6,59,1.6,48,63.47,19.3,785,N/A
2019,11,5,17,30,17,0,17,1.5,44,70.11,18.5,786,N/A
2019,11,5,18,30,0,0,0,1.4,41,84.93,15.9,786,N/A
2019,11,5,19,30,0,0,0,1.5,46,88.04,15,787,N/A
2019,11,5,20,30,0,0,0,1.4,53,88.85,14.5,788,N/A
2019,11,5,21,30,0,0,0,1.3,59,89.22,14.1,788,N/A
2019,11,5,22,30,0,0,0,1,62,89.77,13.8,788,N/A
2019,11,5,23,30,0,0,0,0.9,63,91.22,13.3,788,N/A
2019,11,6,0,30,0,0,0,0.8,64,91.97,12.8,788,N/A
2019,11,6,1,30,0,0,0,0.8,64,92.17,12.4,787,N/A
2019,11,6,2,30,0,0,0,0.7,63,92.63,12,787,N/A
2019,11,6,3,30,0,0,0,0.7,60,92.81,11.6,787,N/A
2019,11,6,4,30,0,0,0,0.6,53,92.72,11.3,787,N/A
2019,11,6,5,30,0,0,0,0.7,47,92.82,11,787,N/A
2019,11,6,6,30,0,0,0,0.9,45,89.54,11.3,788,N/A
2019,11,6,7,30,53,501,144,1.5,49,84.78,12.6,788,N/A
2019,11,6,8,30,77,696,352,1.9,59,77.37,14.9,789,N/A
2019,11,6,9,30,177,20,189,2.1,68,63.77,17.7,789,N/A
2019,11,6,10,30,326,83,385,2.1,74,51.75,20.2,788,N/A
2019,11,6,11,30,125,872,817,1.9,79,46.59,21.8,788,N/A
2019,11,6,12,30,103,961,885,1.7,84,43.7,22.9,787,N/A
2019,11,6,13,30,105,937,829,1.5,88,42.47,23.4,786,N/A
2019,11,6,14,30,289,439,584,1.3,91,43.02,23.2,786,N/A
2019,11,6,15,30,187,503,449,1.1,89,45.18,22.4,785,N/A
2019,11,6,16,30,101,506,267,0.8,77,50.83,20.8,786,N/A
2019,11,6,17,30,39,134,53,0.6,68,59.82,19.8,786,N/A
2019,11,6,18,30,0,0,0,0.3,41,76.85,16.6,787,N/A
2019,11,6,19,30,0,0,0,0.3,57,77.6,15.9,787,N/A
2019,11,6,20,30,0,0,0,0.4,62,77.06,15.2,788,N/A
2019,11,6,21,30,0,0,0,0.4,56,78.92,14.5,788,N/A
2019,11,6,22,30,0,0,0,0.3,38,81.48,13.9,788,N/A
2019,11,6,23,30,0,0,0,0.3,184,85.11,13.1,788,N/A
2019,11,7,0,30,0,0,0,0.3,339,88.15,12.4,787,N/A
2019,11,7,1,30,0,0,0,0.3,336,91.12,11.7,787,N/A
2019,11,7,2,30,0,0,0,0.3,340,93.5,11.1,787,N/A
2019,11,7,3,30,0,0,0,0.3,347,95.54,10.6,787,N/A
2019,11,7,4,30,0,0,0,0.3,354,97.05,10.2,787,N/A
2019,11,7,5,30,0,0,0,0.3,357,97.51,10,787,N/A
2019,11,7,6,30,0,0,0,0.4,179,92.19,10.7,788,N/A
2019,11,7,7,30,54,510,145,0.7,180,81.68,12.8,788,N/A
2019,11,7,8,30,74,793,386,1,182,69.85,15.9,788,N/A
2019,11,7,9,30,83,910,605,1.3,9,56.08,19.1,788,N/A
2019,11,7,10,30,91,963,774,1.5,19,45.52,21.5,788,N/A
2019,11,7,11,30,96,985,874,1.6,26,40.16,23.1,788,N/A
2019,11,7,12,30,98,985,897,1.6,33,36.76,24.2,787,N/A
2019,11,7,13,30,98,967,843,1.6,39,35.06,24.6,786,N/A
2019,11,7,14,30,95,928,717,1.6,42,34.78,24.5,786,N/A
2019,11,7,15,30,86,852,528,1.6,43,35.73,23.8,785,N/A
2019,11,7,16,30,70,709,301,1.4,40,40.11,22.2,785,N/A
2019,11,7,17,30,37,351,74,1.3,39,48.62,21.1,786,N/A
2019,11,7,18,30,0,0,0,1.2,41,63.61,16.7,786,N/A
2019,11,7,19,30,0,0,0,1.2,36,69.92,14.9,787,N/A
2019,11,7,20,30,0,0,0,1.1,36,77.68,13.5,788,N/A
2019,11,7,21,30,0,0,0,0.9,38,81.28,12.7,788,N/A
2019,11,7,22,30,0,0,0,0.8,42,84.29,12,788,N/A
2019,11,7,23,30,0,0,0,0.7,48,87.34,11.4,788,N/A
2019,11,8,0,30,0,0,0,0.7,53,90.82,10.8,787,N/A
2019,11,8,1,30,0,0,0,0.6,56,92.57,10.5,787,N/A
2019,11,8,2,30,0,0,0,0.7,54,92.52,10.4,787,N/A
2019,11,8,3,30,0,0,0,0.7,49,92.2,10.2,787,N/A
2019,11,8,4,30,0,0,0,0.7,45,92.17,9.9,787,N/A
2019,11,8,5,30,0,0,0,0.8,43,91.07,9.8,787,N/A
2019,11,8,6,30,0,0,0,1.1,42,87.88,10.1,788,N/A
2019,11,8,7,30,53,527,146,1.6,46,79.55,11.8,788,N/A
2019,11,8,8,30,71,815,389,1.9,54,70.35,14.7,788,N/A
2019,11,8,9,30,83,903,598,2.2,61,59.96,17.7,788,N/A
2019,11,8,10,30,78,991,778,2.5,65,49.66,20.2,788,N/A
2019,11,8,11,30,82,1011,878,2.5,67,44.06,21.8,787,N/A
2019,11,8,12,30,86,1007,900,2.4,69,41.48,22.8,787,N/A
2019,11,8,13,30,86,990,845,2.3,70,40.35,23.3,786,N/A
2019,11,8,14,30,111,873,694,2.1,71,40.83,23.2,786,N/A
2019,11,8,15,30,137,508,399,1.9,70,42.51,22.6,786,N/A
2019,11,8,16,30,88,122,127,1.6,63,47.3,21.2,786,N/A
2019,11,8,17,30,31,293,61,1.5,57,56.37,20.2,786,N/A
2019,11,8,18,30,0,0,0,1.6,44,71.87,16.2,787,N/A
2019,11,8,19,30,0,0,0,1.6,42,78.79,14.5,788,N/A
2019,11,8,20,30,0,0,0,1.5,45,83.61,13.3,788,N/A
2019,11,8,21,30,0,0,0,1.4,48,85.13,12.6,789,N/A
2019,11,8,22,30,0,0,0,1.3,50,86.93,12,789,N/A
2019,11,8,23,30,0,0,0,1.2,53,88.27,11.6,788,N/A
2019,11,9,0,30,0,0,0,1.1,53,89.21,11.2,788,N/A
2019,11,9,1,30,0,0,0,1,49,89.3,10.9,788,N/A
2019,11,9,2,30,0,0,0,0.9,46,89.98,10.5,787,N/A
2019,11,9,3,30,0,0,0,0.9,44,90.43,10.2,787,N/A
2019,11,9,4,30,0,0,0,0.9,45,90.43,10,787,N/A
2019,11,9,5,30,0,0,0,0.9,49,90.18,9.9,788,N/A
2019,11,9,6,30,0,0,0,1.1,54,87.68,10.2,788,N/A
2019,11,9,7,30,51,500,138,1.6,58,79.48,11.8,788,N/A
2019,11,9,8,30,129,320,253,2.1,61,68.68,14.7,789,N/A
2019,11,9,9,30,73,920,596,2.3,61,57.29,17.7,789,N/A
2019,11,9,10,30,78,976,765,2.3,59,48.41,20.2,788,N/A
2019,11,9,11,30,84,995,864,2.2,57,43.44,21.9,788,N/A
2019,11,9,12,30,88,991,886,2.1,56,40.11,23.1,787,N/A
2019,11,9,13,30,99,957,830,2,54,38.67,23.6,786,N/A
2019,11,9,14,30,129,831,682,1.9,52,38.79,23.5,786,N/A
2019,11,9,15,30,133,623,453,1.8,48,40.27,22.8,786,N/A
2019,11,9,16,30,82,542,256,1.7,42,45.11,21.3,786,N/A
2019,11,9,17,30,42,259,68,1.6,38,53.4,20.3,786,N/A
2019,11,9,18,30,0,0,0,1.4,31,73.78,16,787,N/A
2019,11,9,19,30,0,0,0,1.3,36,81.15,14.6,788,N/A
2019,11,9,20,30,0,0,0,1.1,46,83.03,13.9,789,N/A
2019,11,9,21,30,0,0,0,0.8,56,84.93,13.3,789,N/A
2019,11,9,22,30,0,0,0,0.5,65,86.65,12.7,789,N/A
2019,11,9,23,30,0,0,0,0.2,127,86.82,12.2,789,N/A
2019,11,10,0,30,0,0,0,0.2,216,87.49,11.7,788,N/A
2019,11,10,1,30,0,0,0,0.4,259,88.42,11.2,788,N/A
2019,11,10,2,30,0,0,0,0.5,273,90.15,10.7,788,N/A
2019,11,10,3,30,0,0,0,0.5,283,90.99,10.4,787,N/A
2019,11,10,4,30,0,0,0,0.4,295,92.86,10,788,N/A
2019,11,10,5,30,0,0,0,0.4,321,93.38,9.8,788,N/A
2019,11,10,6,30,0,0,0,0.3,190,89.76,10.2,788,N/A
2019,11,10,7,30,60,398,129,0.4,55,79.9,12.3,789,N/A
2019,11,10,8,30,94,688,359,0.5,49,67.89,16,789,N/A
2019,11,10,9,30,110,823,575,0.7,17,54.51,19.6,789,N/A
2019,11,10,10,30,120,887,741,0.9,181,44.4,22.1,788,N/A
2019,11,10,11,30,126,915,841,0.9,356,38.74,23.7,787,N/A
2019,11,10,12,30,133,910,863,0.9,352,36.16,24.5,786,N/A
2019,11,10,13,30,139,879,808,0.9,348,35.93,24.6,786,N/A
2019,11,10,14,30,138,820,681,1,344,37.15,24.2,785,N/A
2019,11,10,15,30,130,714,495,1,344,40.16,23.2,785,N/A
2019,11,10,16,30,105,521,272,0.8,345,46.55,21.4,785,N/A
2019,11,10,17,30,44,158,60,0.6,346,57.93,20.2,785,N/A
2019,11,10,18,30,0,0,0,0.4,7,77.29,16.5,786,N/A
2019,11,10,19,30,0,0,0,0.3,14,80.06,15.8,787,N/A
2019,11,10,20,30,0,0,0,0.2,81,80.56,15.3,787,N/A
2019,11,10,21,30,0,0,0,0.3,174,80.79,14.8,788,N/A
2019,11,10,22,30,0,0,0,0.5,211,82.86,14.1,787,N/A
2019,11,10,23,30,0,0,0,0.6,217,84.8,13.4,787,N/A
2019,11,11,0,30,0,0,0,0.7,219,87.19,12.7,787,N/A
2019,11,11,1,30,0,0,0,0.7,223,87.33,12.3,786,N/A
2019,11,11,2,30,0,0,0,0.8,228,87.46,12,786,N/A
2019,11,11,3,30,0,0,0,0.8,234,87.35,11.9,786,N/A
2019,11,11,4,30,0,0,0,0.9,239,87.29,11.8,786,N/A
2019,11,11,5,30,0,0,0,0.9,246,87.2,11.7,786,N/A
